387763518,440062553,393537536,403319009,390070711,375321989,370484398,363592180,379298911,360334424,372623656,379683414,385502156,391668829,383238575,375763773,363505473,384507369,377834188,380072080
406439092,495788384,420124016,374302206,366526102,372965954,375597905,381456745,375960614,384011712,377736615,445303694,530622322,519416398,560002781,524702341,532671514,520056387,525128298,532712382
807286358,479423555,426250950,566363963,521484491,556026379,625454414,531784748,521436875,548601226,618885582,516392695,531827160,465193317,867277340,523646145,547053604,608484888,524930644,525069466
4169040969,934031926,759428194,1658827124,535920499,1849787395,3036627406,653048987,854465762,1507300359,2752694939,853189712,1214434477,831522965,11414836592,5170211973,971965240,2532987523,742988602,648848002
47995297727,9447697427,5596754983,29035439805,2125396454,25940970624,42089834269,3475818824,6674811031,21528342285,45970691542,7408358257,15229901029,7822883878,223686858841,28510604560,8894361485,39486697668,5200721281,3021535373

